ID;Date;Date (Unix);Token;Token Symbol;Volume;Volume USD;Untracked Volume USD;Total Value Locked;Total Value Locked USD;Price USD;Fees USD;Open Price USD;High Price USD;Low Price USD;Close Price USD
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18944;13/11/2021, 01:00:00;1636761600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;213330.226431540788710983;990921990.474251814152027005;990921990.474251814152027005;258063.631626224740944417;1199300117.133329971566699975;4647.303882285812299495;2011833.951531708265129258;4666.809375000991545406;4683.017500890734809483;4604.144005541521195036;4647.303882285812299495
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18945;14/11/2021, 01:00:00;1636848000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;243851.85709148564026665;1120157290.644958698866279248;1120157290.644958698866279248;269031.820437257050781749;1242123983.56522363439647163;4617.015123141943649032;1961490.888528458494122359;4647.303882285812299495;4675.298252809990842046;4533.321051310093802494;4617.015123141943649032
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18946;15/11/2021, 01:00:00;1636934400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;306131.64573173985981158;1425949471.492026731714447366;1425949471.492026731714447366;275666.695531500301586099;1259590520.120160460703723064;4569.251710626856096935;3117081.542643218634134033;4617.015123141943649032;4751.017591527942091275;4555.927472804078838797;4569.251710626856096935
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18947;16/11/2021, 01:00:00;1637020800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;580698.845142843618836474;2506912709.739904348382353381;2506912709.739904348382353381;317955.499032909089800963;1343995024.20198648600026633;4226.990972918760749234;4090623.501020019816637075;4569.251710626856096935;4569.251710626856096935;4118.519330507255515629;4226.990972918760749234
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18948;17/11/2021, 01:00:00;1637107200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;423296.986177662374461947;1772105228.704881686243626602;1772105228.704881686243626602;304335.543126084990193716;1303387168.835779809037785741;4282.730684190218796492;2912046.183687399455715758;4226.990972918760749234;4282.730684190218796492;4089.749182893258689564;4282.730684190218796492
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18949;18/11/2021, 01:00:00;1637193600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;559738.520229655603152256;2312881636.094916464456347016;2312881636.094916464456347016;326886.50800856185528876;1303974515.265140489715370816;3989.074138327503606257;3613287.939839069837298091;4282.730684190218796492;4338.470827971938964823;3943.701082418387953807;3989.074138327503606257
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18950;19/11/2021, 01:00:00;1637280000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;384151.145716148656355167;1591205707.938985935160532268;1591205707.938985935160532268;293481.749135350787159378;1259477957.293465559400482844;4291.503512583357205204;2674829.466041149460430212;3989.074138327503606257;4295.962702497451837264;3984.145716279085715032;4291.503512583357205204
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18951;20/11/2021, 01:00:00;1637366400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;294736.283733049491498853;1271237865.531278211369902801;1271237865.531278211369902801;278293.431559420698628273;1228096340.29249859151844466;4412.95482042405924724;2935318.536052848560781484;4291.503512583357205204;4421.886967036214886127;4225.598605230111684819;4412.95482042405924724
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18952;21/11/2021, 01:00:00;1637452800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;307688.640376300922340842;1339582966.912490418200914546;1339582966.912490418200914546;302716.642163701080918644;1297357366.147786466700067672;4285.715370237921138417;2929465.838495564266800622;4412.95482042405924724;4413.080531261586985611;4285.715370237921138417;4285.715370237921138417
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18953;22/11/2021, 01:00:00;1637539200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;501173.069227082003540777;2091786186.771556848734882146;2091786186.771556848734882146;320163.80826817298879757;1312059191.249562307059517077;4098.087158404131754446;3545440.406688248819504726;4285.715370237921138417;4285.715370237921138417;4039.242728184557668288;4098.087158404131754446
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18954;23/11/2021, 01:00:00;1637625600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;449917.515336244962997751;1898299653.544102190128167445;1898299653.544102190128167445;290438.965150933462564231;1262232032.672637038159459889;4345.945909897758979624;3406441.0354428306660987;4098.087158404131754446;4371.56139188038268994;4079.640871328328745609;4345.945909897758979624
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18955;24/11/2021, 01:00:00;1637712000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;444933.059352004337811376;1897989103.996974345136998469;1897989103.996974345136998469;305499.816636101856845136;1302961743.424961309717236071;4265.016450000010561044;3761191.261197721324406724;4345.945909897758979624;4356.712252335312100799;4184.416660860851724341;4265.016450000010561044
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18956;25/11/2021, 01:00:00;1637798400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;403705.270491242684407982;1779751494.990997886387959983;1779751494.990997886387959983;267401.37643051713364486;1210202647.825017517907740784;4525.790644684592431122;4321188.608454401770874304;4265.016450000010561044;4543.981948783833500536;4263.059906486816093645;4525.790644684592431122
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18957;26/11/2021, 01:00:00;1637884800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;731541.156124050446321281;3044709526.086554107486999396;3044709526.086554107486999396;309566.108812031961423068;1252210534.294690409450042035;4045.050471125799537869;5409516.377285564763917364;4525.790644684592431122;4537.695445680053143111;3927.401357278303476883;4045.050471125799537869
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18958;27/11/2021, 01:00:00;1637971200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;359019.837064508380177151;1476940425.1541077871375073;1476940425.1541077871375073;320281.478230515329787986;1308805868.151619795700890573;4086.423840000002924208;4206557.454014918153142781;4045.050471125799537869;4171.258570000001523605;4040.624176198837306616;4086.423840000002924208
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18959;28/11/2021, 01:00:00;1638057600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;419176.811200884660313695;1716655999.347359683281806068;1716655999.347359683281806068;288704.689741961350360919;1237360017.867405514827890283;4285.902037037686810527;3656075.405081433322941438;4086.423840000002924208;4285.902037037686810527;3979.864593781359078585;4285.902037037686810527
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18960;29/11/2021, 01:00:00;1638144000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;383727.322926696715329168;1673263032.722037333347450238;1673263032.722037333347450238;263352.512217159657657028;1171457354.662716621005951713;4448.248261618011645696;3448500.053347176295766043;4285.902037037686810527;4448.609923058241296669;4285.902037037686810527;4448.248261618011645696
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18961;30/11/2021, 01:00:00;1638230400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;631724.863241088482256848;2877207794.287172305987236007;2877207794.287172305987236007;227709.441646339704301328;1057192703.778632761610090373;4642.726696509057617143;4805724.328476365662780604;4448.248261618011645696;4737.938627203367963182;4367.42576172783251065;4642.726696509057617143
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18962;01/12/2021, 01:00:00;1638316800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;451834.48370417865873439;2113932525.672510222035801347;2113932525.672510222035801347;237417.453043129222073517;1087251862.640838163544258628;4579.494256655714939223;4403801.097858848623635686;4642.726696509057617143;4767.773640000016104084;4546.583864150866376819;4579.494256655714939223
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18963;02/12/2021, 01:00:00;1638403200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;481214.843450141553507616;2181635515.55575010965467656;2181635515.55575010965467656;249774.558204578399079559;1129597912.766081132836263017;4522.469865969621644854;4107629.070475088536771925;4579.494256655714939223;4612.041843389046708551;4452.649553199075276555;4522.469865969621644854
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18964;03/12/2021, 01:00:00;1638489600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;626762.447864197657105855;2738344362.248091938870401206;2738344362.248091938870401206;294796.359347080808133655;1245374332.561524399841039522;4224.524126823673395243;4649297.498520881957180886;4522.469865969621644854;4633.225455712280702844;4120.833361195648891109;4224.524126823673395243
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18965;04/12/2021, 01:00:00;1638576000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;988994.067652064421100734;3936931728.122870209918202365;3936931728.122870209918202365;296611.533673084730076353;1220681660.313724973895732102;4115.42209838380492661;7048399.335818254975334795;4224.524126823673395243;4226.429485548120443507;3598.519595666902180378;4115.42209838380492661
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18966;05/12/2021, 01:00:00;1638662400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;615998.783096301059801169;2554455170.617401413294311297;2554455170.617401413294311297;284506.569964070087534382;1191517874.590044221616894828;4188.015323303497861535;3954144.187568248367233265;4115.42209838380492661;4237.255522546001220398;4051.662772260044094657;4188.015323303497861535
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18967;06/12/2021, 01:00:00;1638748800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;798451.842267794317063451;3280790464.596720488178848748;3280790464.596720488178848748;263685.447310087324176374;1145902959.449621423778804633;4345.719383224319272399;5128552.666719501700330195;4188.015323303497861535;4354.96296592557113674;3937.856949547111400175;4345.719383224319272399
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18968;07/12/2021, 01:00:00;1638835200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;413509.500462291439595838;1797516613.992044370549697811;1797516613.992044370549697811;278032.555890209508119164;1195797845.135492486028773405;4300.927426670470287467;3206079.455241689635463086;4345.719383224319272399;4414.707568362768141579;4275.966457520305689349;4300.927426670470287467
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18969;08/12/2021, 01:00:00;1638921600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;407079.374361250426387736;1771093420.724686139816853161;1771093420.724686139816853161;257651.667985505949244282;1140909026.667448331637749163;4428.106503590070032275;3133059.119746983092822386;4300.927426670470287467;4443.326480613068076998;4246.858976945335200942;4428.106503590070032275
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18970;09/12/2021, 01:00:00;1639008000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;595584.63464449916962918;2534845387.753336352193772182;2534845387.753336352193772182;299974.059013862160066194;1238626360.148088710378617405;4129.111577914309932894;4026455.299679367964887842;4428.106503590070032275;4466.842292872916779609;4092.859291249659210323;4129.111577914309932894
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18971;10/12/2021, 01:00:00;1639094400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;714059.310569156252872087;2907214131.421677847624661535;2907214131.421677847624661535;342800.593293748754582917;1338323965.395368301717971057;3904.088824748757280203;4480866.789691302913879656;4129.111577914309932894;4210.12210656926788776;3892.888818232741256129;3904.088824748757280203
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18972;11/12/2021, 01:00:00;1639180800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;497378.400204111711603688;1990532447.684322782351108908;1990532447.684322782351108908;319614.814724663283556656;1304356650.478123145656204667;4081.026881065509077874;3560360.536757594980694752;3904.088824748757280203;4081.026881065509077874;3845.845435059953395775;4081.026881065509077874
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18973;12/12/2021, 01:00:00;1639267200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;296667.273423538122964616;1209642301.021114714886137075;1209642301.021114714886137075;310868.900860855420136677;1287187960.501675361561851572;4140.613477054815734697;2051715.126980046323358389;4081.026881065509077874;4164.057453207562858976;4003.80811906513626724;4140.613477054815734697
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18974;13/12/2021, 01:00:00;1639353600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;539575.909255343713750588;2102953744.47463142626921238;2102953744.47463142626921238;356630.51271767446232734;1348623240.013589811642266468;3781.569977668241721185;3545416.420519679003603032;4140.613477054815734697;4140.613477054815734697;3678.572970047335643012;3781.569977668241721185
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18975;14/12/2021, 01:00:00;1639440000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;436722.084273585731963619;1656533364.749052905132101112;1656533364.749052905132101112;309673.471239323133770345;1195975096.305054630029222074;3862.052152929742586847;2485618.08447540270206241;3781.569977668241721185;3866.931320982484734516;3700.731868395664891213;3862.052152929742586847
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18976;15/12/2021, 01:00:00;1639526400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;714154.776773605095485772;2763776052.80283469977801086;2763776052.80283469977801086;281299.301737172772068552;1130313182.090541578771709479;4018.186945755843059415;3825494.850843302020012261;3862.052152929742586847;4082.255052800548949378;3656.745812437318342042;4018.186945755843059415
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18977;16/12/2021, 01:00:00;1639612800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;423343.023746534595764955;1709474713.213781132852986799;1709474713.213781132852986799;300855.961310877004730591;1194039197.624021769147614712;3968.806841723873923303;3013611.957246215311171526;4018.186945755843059415;4096.99977821551099547;3968.806841723873923303;3968.806841723873923303
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18978;17/12/2021, 01:00:00;1639699200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;574655.053016446008154354;2221221482.017642204346285896;2221221482.017642204346285896;320918.59498807796124716;1245875083.193409529040848765;3882.215311455210161414;3327828.966755789034928878;3968.806841723873923303;3979.122049941285400457;3626.830740724583211047;3882.215311455210161414
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18979;18/12/2021, 01:00:00;1639785600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;399466.572852712775251183;1558866861.480712269143771675;1558866861.480712269143771675;302393.499566193868902755;1197529284.140156197838693315;3960.168739930261984467;2470567.198645578580440637;3882.215311455210161414;3985.269833715600140338;3782.341213693829748357;3960.168739930261984467
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18980;19/12/2021, 01:00:00;1639872000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;360963.706906219849542999;1424903640.077456884075507007;1424903640.077456884075507007;311886.923632987869431388;1225516708.553249899167877071;3929.362264624385200847;2358697.684436354919571168;3960.168739930261984467;4011.509218053179975616;3905.689039274210022624;3929.362264624385200847
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18981;20/12/2021, 01:00:00;1639958400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;490878.774502560967869776;1892571684.751698728750525529;1892571684.751698728750525529;307510.276148825721835745;1215293389.652419622883118171;3952.041554098355353398;2927038.993593761264896397;3929.362264624385200847;3965.241033464800111782;3768.399179135969511468;3952.041554098355353398
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18982;21/12/2021, 01:00:00;1640044800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;317588.726436032791717843;1269525979.075316675155580906;1269525979.075316675155580906;302336.893371642312612285;1218162202.025386777515539944;4029.154988134320411409;2260114.446660079097060923;3952.041554098355353398;4049.514723945512062325;3918.441397061404691076;4029.154988134320411409
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18983;22/12/2021, 01:00:00;1640131200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;267106.562551055100620353;1071057905.037162300568228793;1071057905.037162300568228793;315678.449312504681398378;1259026943.736089869001400541;3988.320857752696732347;2160627.256529143399998768;4029.154988134320411409;4060.173042620963014268;3959.063202377916915842;3988.320857752696732347
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18984;23/12/2021, 01:00:00;1640217600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;368609.464512857148256366;1474117185.951812849109059164;1474117185.951812849109059164;301618.744199094951712599;1237464835.547293670485696994;4102.745135529301938338;3158335.206006576283210217;3988.320857752696732347;4137.638843759783456483;3913.136087219011347511;4102.745135529301938338
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-18985;24/12/2021, 01:00:00;1640304000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;273969.432953942744787427;1119799150.247390897137793616;1119799150.247390897137793616;315498.541433441683748827;1276026798.93268504836472327;4044.477648407381530663;2440297.63338674939172644;4102.745135529301938338;4121.91588392647159916;4035.317941078241985502;4044.477648407381530663
